y,fzone,punt,kick,gofor,red,green,blue
1,1,0.9965,0,0.0035,254,0,0
1,2,1,0,0,255,0,0
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.5125,0,0.4875,130,0,124
2,2,0.796,0,0.204,202,0,52
2,3,0.9565,0,0.0435,243,0,11
2,4,0.993,0,0.007,253,0,1
3,1,0.0305,0,0.9695,7,0,247
3,2,0.109,0,0.891,27,0,227
3,3,0.3045,0,0.6955,77,0,177
3,4,0.5475,0,0.4525,139,0,115
4,1,0,0,1,0,0,255
4,2,0.0005,0,0.9995,0,0,254
4,3,0.005,0,0.995,1,0,253
4,4,0.017,0,0.983,4,0,250
5,1,0.001,0,0.999,0,0,254
5,2,0.0025,0,0.9975,0,0,254
5,3,0.006,0,0.994,1,0,253
5,4,0.0165,0,0.9835,4,0,250
6,1,0.099,0.012,0.889,25,3,226
6,2,0.1905,0.0245,0.785,48,6,200
6,3,0.2895,0.068,0.6425,73,17,163
6,4,0.343,0.15,0.507,87,38,129
7,1,0.033,0.804,0.163,8,205,41
7,2,0.0375,0.919,0.0435,9,234,11
7,3,0.0405,0.9515,0.008,10,242,2
7,4,0.0405,0.959,0.0005,10,244,0
8,1,0,0.8605,0.1395,0,219,35
8,2,0,0.9395,0.0605,0,239,15
8,3,0,0.98,0.02,0,249,5
8,4,0,0.9945,0.0055,0,253,1
9,1,0,0.977,0.023,0,249,5
9,2,0,0.9965,0.0035,0,254,0
9,3,0,0.999,0.001,0,254,0
9,4,0,0.9995,0.0005,0,254,0
10,1,0,0.986,0.014,0,251,3
10,2,0,0.994,0.006,0,253,1
10,3,0,0.9965,0.0035,0,254,0
10,4,0,0.9975,0.0025,0,254,0
