y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.0585,0,0.9415,14,0,240
1,3,0.9505,0,0.0495,242,0,12
1,4,1,0,0,255,0,0
2,1,0,0,1,0,0,255
2,2,0.0565,0,0.9435,14,0,240
2,3,0.973,0,0.027,248,0,6
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.176,0,0.824,44,0,210
3,3,0.996,0,0.004,253,0,1
3,4,1,0,0,255,0,0
4,1,0,0,1,0,0,255
4,2,0.0025,0,0.9975,0,0,254
4,3,0.8745,0,0.1255,222,0,32
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0.0645,0,0.9355,16,0,238
5,4,0.948,0,0.052,241,0,13
6,1,0,0.008,0.992,0,2,252
6,2,0,0.022,0.978,0,5,249
6,3,0,0.075,0.925,0,19,235
6,4,0.1765,0.194,0.6295,45,49,160
7,1,0,0.039,0.961,0,9,245
7,2,0,0.799,0.201,0,203,51
7,3,0,0.9995,0.0005,0,254,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0.308,0.692,0,78,176
8,3,0,0.998,0.002,0,254,0
8,4,0,1,0,0,255,0
9,1,0,0.112,0.888,0,28,226
9,2,0,0.9415,0.0585,0,240,14
9,3,0,0.9995,0.0005,0,254,0
9,4,0,1,0,0,255,0
10,1,0,0,1,0,0,255
10,2,0,0.1995,0.8005,0,50,204
10,3,0,0.928,0.072,0,236,18
10,4,0,0.992,0.008,0,252,2
