y,fzone,punt,kick,gofor,red,green,blue
1,1,0.5955,0,0.4045,151,0,103
1,2,0.998,0,0.002,254,0,0
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.456,0,0.544,116,0,138
2,2,0.9975,0,0.0025,254,0,0
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,0.7605,0,0.2395,193,0,61
3,2,1,0,0,255,0,0
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.346,0,0.654,88,0,166
4,2,0.9955,0,0.0045,253,0,1
4,3,1,0,0,255,0,0
4,4,1,0,0,255,0,0
5,1,0.007,0,0.993,1,0,253
5,2,0.71,0,0.29,181,0,73
5,3,1,0,0,255,0,0
5,4,1,0,0,255,0,0
6,1,0,0.011,0.989,0,2,252
6,2,0.0045,0.0335,0.962,1,8,245
6,3,0.8455,0.064,0.0905,215,16,23
6,4,0.935,0.065,0,238,16,0
7,1,0,0.6845,0.3155,0,174,80
7,2,0,0.999,0.001,0,254,0
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.5605,0.4395,0,142,112
8,2,0,1,0,0,255,0
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.975,0.025,0,248,6
9,2,0,1,0,0,255,0
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.295,0.705,0,75,179
10,2,0,0.9915,0.0085,0,252,2
10,3,0,1,0,0,255,0
10,4,0,1,0,0,255,0
