y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0,0,1,0,0,255
1,3,0.385,0,0.615,98,0,156
1,4,0.9875,0,0.0125,251,0,3
2,1,0,0,1,0,0,255
2,2,0.016,0,0.984,4,0,250
2,3,0.9135,0,0.0865,232,0,22
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.1895,0,0.8105,48,0,206
3,3,0.9965,0,0.0035,254,0,0
3,4,1,0,0,255,0,0
4,1,0,0,1,0,0,255
4,2,0.015,0,0.985,3,0,251
4,3,0.965,0,0.035,246,0,8
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0.1525,0,0.8475,38,0,216
5,4,0.9825,0,0.0175,250,0,4
6,1,0,0.0065,0.9935,0,1,253
6,2,0,0.0185,0.9815,0,4,250
6,3,0,0.06,0.94,0,15,239
6,4,0.272,0.167,0.561,69,42,143
7,1,0,0.003,0.997,0,0,254
7,2,0,0.5865,0.4135,0,149,105
7,3,0,0.999,0.001,0,254,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0.0315,0.9685,0,8,246
8,3,0,0.9875,0.0125,0,251,3
8,4,0,1,0,0,255,0
9,1,0,0.023,0.977,0,5,249
9,2,0,0.845,0.155,0,215,39
9,3,0,0.9975,0.0025,0,254,0
9,4,0,0.9995,0.0005,0,254,0
10,1,0,0,1,0,0,255
10,2,0,0.0445,0.9555,0,11,243
10,3,0,0.8505,0.1495,0,216,38
10,4,0,0.9855,0.0145,0,251,3
