y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0,0,1,0,0,255
1,3,0.011,0,0.989,2,0,252
1,4,0.191,0,0.809,48,0,206
2,1,0,0,1,0,0,255
2,2,0,0,1,0,0,255
2,3,0.0375,0,0.9625,9,0,245
2,4,0.581,0,0.419,148,0,106
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0.011,0,0.989,2,0,252
3,4,0.614,0,0.386,156,0,98
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0,0,1,0,0,255
4,4,0.0445,0,0.9555,11,0,243
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.0005,0,0.9995,0,0,254
6,1,0,0.038,0.962,0,9,245
6,2,0,0.075,0.925,0,19,235
6,3,0,0.172,0.828,0,43,211
6,4,0,0.3245,0.6755,0,82,172
7,1,0,0.2425,0.7575,0,61,193
7,2,0,0.505,0.495,0,128,126
7,3,0,0.812,0.188,0,207,47
7,4,0,0.9725,0.0275,0,247,7
8,1,0,0.007,0.993,0,1,253
8,2,0,0.056,0.944,0,14,240
8,3,0,0.32,0.68,0,81,173
8,4,0,0.721,0.279,0,183,71
9,1,0,0.002,0.998,0,0,254
9,2,0,0.061,0.939,0,15,239
9,3,0,0.555,0.445,0,141,113
9,4,0,0.8935,0.1065,0,227,27
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.04,0.96,0,10,244
10,4,0,0.3855,0.6145,0,98,156
