y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0,0,1,0,0,255
1,3,0.029,0,0.971,7,0,247
1,4,0.368,0,0.632,93,0,161
2,1,0,0,1,0,0,255
2,2,0,0,1,0,0,255
2,3,0.12,0,0.88,30,0,224
2,4,0.8255,0,0.1745,210,0,44
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0.077,0,0.923,19,0,235
3,4,0.864,0,0.136,220,0,34
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0,0,1,0,0,255
4,4,0.138,0,0.862,35,0,219
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.0035,0,0.9965,0,0,254
6,1,0,0.0165,0.9835,0,4,250
6,2,0,0.038,0.962,0,9,245
6,3,0,0.0945,0.9055,0,24,230
6,4,0,0.228,0.772,0,58,196
7,1,0,0.041,0.959,0,10,244
7,2,0,0.2185,0.7815,0,55,199
7,3,0,0.6475,0.3525,0,165,89
7,4,0,0.919,0.081,0,234,20
8,1,0,0,1,0,0,255
8,2,0,0.0015,0.9985,0,0,254
8,3,0,0.105,0.895,0,26,228
8,4,0,0.558,0.442,0,142,112
9,1,0,0,1,0,0,255
9,2,0,0.01,0.99,0,2,252
9,3,0,0.409,0.591,0,104,150
9,4,0,0.8455,0.1545,0,215,39
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.0255,0.9745,0,6,248
10,4,0,0.3325,0.6675,0,84,170
