y,fzone,punt,kick,gofor,red,green,blue
1,1,0.006,0,0.994,1,0,253
1,2,0.58,0,0.42,147,0,107
1,3,0.9995,0,0.0005,254,0,0
1,4,1,0,0,255,0,0
2,1,0.0055,0,0.9945,1,0,253
2,2,0.6055,0,0.3945,154,0,100
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,0.062,0,0.938,15,0,239
3,2,0.954,0,0.046,243,0,11
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.005,0,0.995,1,0,253
4,2,0.71,0,0.29,181,0,73
4,3,1,0,0,255,0,0
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0.0255,0,0.9745,6,0,248
5,3,0.983,0,0.017,250,0,4
5,4,1,0,0,255,0,0
6,1,0,0.007,0.993,0,1,253
6,2,0,0.0205,0.9795,0,5,249
6,3,0.1925,0.065,0.7425,49,16,189
6,4,0.899,0.0905,0.0105,229,23,2
7,1,0,0.0795,0.9205,0,20,234
7,2,0,0.911,0.089,0,232,22
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.0105,0.9895,0,2,252
8,2,0,0.796,0.204,0,202,52
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.551,0.449,0,140,114
9,2,0,0.999,0.001,0,254,0
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.0075,0.9925,0,1,253
10,2,0,0.749,0.251,0,190,64
10,3,0,0.9965,0.0035,0,254,0
10,4,0,1,0,0,255,0
