y,fzone,punt,kick,gofor,red,green,blue
1,1,1,0,0,255,0,0
1,2,1,0,0,255,0,0
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,1,0,0,255,0,0
2,2,1,0,0,255,0,0
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,1,0,0,255,0,0
3,2,1,0,0,255,0,0
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.9555,0,0.0445,243,0,11
4,2,0.9985,0,0.0015,254,0,0
4,3,1,0,0,255,0,0
4,4,1,0,0,255,0,0
5,1,0.754,0,0.246,192,0,62
5,2,0.9855,0,0.0145,251,0,3
5,3,1,0,0,255,0,0
5,4,1,0,0,255,0,0
6,1,0.7695,0.005,0.2255,196,1,57
6,2,0.985,0.0055,0.0095,251,1,2
6,3,0.9945,0.0055,0,253,1,0
6,4,0.9945,0.0055,0,253,1,0
7,1,0.009,0.539,0.452,2,137,115
7,2,0.0255,0.9625,0.012,6,245,3
7,3,0.027,0.973,0,6,248,0
7,4,0.027,0.973,0,6,248,0
8,1,0,0.524,0.476,0,133,121
8,2,0,0.956,0.044,0,243,11
8,3,0,0.999,0.001,0,254,0
8,4,0,1,0,0,255,0
9,1,0,0.853,0.147,0,217,37
9,2,0,0.9935,0.0065,0,253,1
9,3,0,0.9995,0.0005,0,254,0
9,4,0,1,0,0,255,0
10,1,0,0.706,0.294,0,180,74
10,2,0,0.922,0.078,0,235,19
10,3,0,0.9795,0.0205,0,249,5
10,4,0,0.994,0.006,0,253,1
