y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.009,0,0.991,2,0,252
1,3,0.252,0,0.748,64,0,190
1,4,0.8405,0,0.1595,214,0,40
2,1,0.0005,0,0.9995,0,0,254
2,2,0.019,0,0.981,4,0,250
2,3,0.656,0,0.344,167,0,87
2,4,0.9975,0,0.0025,254,0,0
3,1,0,0,1,0,0,255
3,2,0.0005,0,0.9995,0,0,254
3,3,0.5445,0,0.4555,138,0,116
3,4,0.996,0,0.004,253,0,1
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.0005,0,0.9995,0,0,254
4,4,0.438,0,0.562,111,0,143
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.01,0,0.99,2,0,252
6,1,0,0.0285,0.9715,0,7,247
6,2,0,0.053,0.947,0,13,241
6,3,0,0.12,0.88,0,30,224
6,4,0,0.264,0.736,0,67,187
7,1,0,0.101,0.899,0,25,229
7,2,0,0.3185,0.6815,0,81,173
7,3,0,0.746,0.254,0,190,64
7,4,0,0.9675,0.0325,0,246,8
8,1,0,0.001,0.999,0,0,254
8,2,0,0.017,0.983,0,4,250
8,3,0,0.1765,0.8235,0,45,209
8,4,0,0.642,0.358,0,163,91
9,1,0,0,1,0,0,255
9,2,0,0.0385,0.9615,0,9,245
9,3,0,0.5075,0.4925,0,129,125
9,4,0,0.877,0.123,0,223,31
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.0615,0.9385,0,15,239
10,4,0,0.451,0.549,0,115,139
