y,fzone,punt,kick,gofor,red,green,blue
1,1,0.157,0,0.843,40,0,214
1,2,0.9645,0,0.0355,245,0,9
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.266,0,0.734,67,0,187
2,2,0.9915,0,0.0085,252,0,2
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,0.7885,0,0.2115,201,0,53
3,2,1,0,0,255,0,0
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.828,0,0.172,211,0,43
4,2,1,0,0,255,0,0
4,3,1,0,0,255,0,0
4,4,1,0,0,255,0,0
5,1,0.475,0,0.525,121,0,133
5,2,0.998,0,0.002,254,0,0
5,3,1,0,0,255,0,0
5,4,1,0,0,255,0,0
6,1,0.0305,0.0095,0.96,7,2,244
6,2,0.8635,0.0175,0.119,220,4,30
6,3,0.9825,0.0175,0,250,4,0
6,4,0.9825,0.0175,0,250,4,0
7,1,0,0.3055,0.6945,0,77,177
7,2,0,0.9735,0.0265,0,248,6
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.161,0.839,0,41,213
8,2,0,0.956,0.044,0,243,11
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.738,0.262,0,188,66
9,2,0,0.996,0.004,0,253,1
9,3,0,0.9995,0.0005,0,254,0
9,4,0,1,0,0,255,0
10,1,0,0.057,0.943,0,14,240
10,2,0,0.7335,0.2665,0,187,67
10,3,0,0.985,0.015,0,251,3
10,4,0,0.998,0.002,0,254,0
