y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.032,0,0.968,8,0,246
1,3,0.628,0,0.372,160,0,94
1,4,0.9875,0,0.0125,251,0,3
2,1,0.0005,0,0.9995,0,0,254
2,2,0.0605,0,0.9395,15,0,239
2,3,0.927,0,0.073,236,0,18
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.007,0,0.993,1,0,253
3,3,0.9095,0,0.0905,231,0,23
3,4,0.9995,0,0.0005,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.017,0,0.983,4,0,250
4,4,0.7815,0,0.2185,199,0,55
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.0615,0,0.9385,15,0,239
6,1,0,0.036,0.964,0,9,245
6,2,0,0.0775,0.9225,0,19,235
6,3,0,0.205,0.795,0,52,202
6,4,0,0.3855,0.6145,0,98,156
7,1,0,0.606,0.394,0,154,100
7,2,0,0.9945,0.0055,0,253,1
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0.112,0.888,0,28,226
8,3,0,0.984,0.016,0,250,4
8,4,0,1,0,0,255,0
9,1,0,0.0005,0.9995,0,0,254
9,2,0,0.442,0.558,0,112,142
9,3,0,0.985,0.015,0,251,3
9,4,0,0.9995,0.0005,0,254,0
10,1,0,0,1,0,0,255
10,2,0,0.0005,0.9995,0,0,254
10,3,0,0.3585,0.6415,0,91,163
10,4,0,0.889,0.111,0,226,28
