y,fzone,punt,kick,gofor,red,green,blue
1,1,0.0505,0.026,0.9235,12,6,235
1,2,0.078,0.026,0.896,19,6,228
1,3,0.1135,0.026,0.8605,28,6,219
1,4,0.151,0.026,0.823,38,6,209
2,1,0.085,0.029,0.886,21,7,225
2,2,0.1185,0.029,0.8525,30,7,217
2,3,0.155,0.029,0.816,39,7,208
2,4,0.194,0.029,0.777,49,7,198
3,1,0.111,0.02,0.869,28,5,221
3,2,0.1535,0.02,0.8265,39,5,210
3,3,0.206,0.02,0.774,52,5,197
3,4,0.2545,0.02,0.7255,64,5,185
4,1,0.121,0.008,0.871,30,2,222
4,2,0.1725,0.008,0.8195,43,2,208
4,3,0.232,0.008,0.76,59,2,193
4,4,0.289,0.008,0.703,73,2,179
5,1,0.1105,0.0005,0.889,28,0,226
5,2,0.1595,0.0005,0.84,40,0,214
5,3,0.233,0.0005,0.7665,59,0,195
5,4,0.293,0.0005,0.7065,74,0,180
6,1,0.099,0.0085,0.8925,25,2,227
6,2,0.152,0.0135,0.8345,38,3,212
6,3,0.208,0.032,0.76,53,8,193
6,4,0.2695,0.0605,0.67,68,15,170
7,1,0.035,0.0665,0.8985,8,16,229
7,2,0.067,0.158,0.775,17,40,197
7,3,0.101,0.301,0.598,25,76,152
7,4,0.125,0.4295,0.4455,31,109,113
8,1,0,0.0425,0.9575,0,10,244
8,2,0,0.101,0.899,0,25,229
8,3,0,0.2155,0.7845,0,54,200
8,4,0,0.349,0.651,0,88,166
9,1,0,0.0405,0.9595,0,10,244
9,2,0,0.135,0.865,0,34,220
9,3,0,0.315,0.685,0,80,174
9,4,0,0.4795,0.5205,0,122,132
10,1,0,0.002,0.998,0,0,254
10,2,0,0.016,0.984,0,4,250
10,3,0,0.0765,0.9235,0,19,235
10,4,0,0.214,0.786,0,54,200
