y,fzone,punt,kick,gofor,red,green,blue
1,1,0.95,0,0.05,242,0,12
1,2,0.9845,0,0.0155,251,0,3
1,3,0.998,0,0.002,254,0,0
1,4,0.9985,0,0.0015,254,0,0
2,1,0.252,0,0.748,64,0,190
2,2,0.438,0,0.562,111,0,143
2,3,0.659,0,0.341,168,0,86
2,4,0.8015,0.001,0.1975,204,0,50
3,1,0.087,0.0005,0.9125,22,0,232
3,2,0.122,0.0005,0.8775,31,0,223
3,3,0.196,0.002,0.802,49,0,204
3,4,0.2835,0.004,0.7125,72,1,181
4,1,0.028,0.0075,0.9645,7,1,245
4,2,0.035,0.006,0.959,8,1,244
4,3,0.048,0.0115,0.9405,12,2,239
4,4,0.064,0.019,0.917,16,4,233
5,1,0.0755,0.024,0.9005,19,6,229
5,2,0.083,0.0275,0.8895,21,7,226
5,3,0.096,0.0345,0.8695,24,8,221
5,4,0.1155,0.0525,0.832,29,13,212
6,1,0.277,0.106,0.617,70,27,157
6,2,0.3045,0.133,0.5625,77,33,143
6,3,0.3405,0.1655,0.494,86,42,125
6,4,0.375,0.201,0.424,95,51,108
7,1,0.2735,0.3715,0.355,69,94,90
7,2,0.297,0.4205,0.2825,75,107,72
7,3,0.3145,0.468,0.2175,80,119,55
7,4,0.3305,0.5045,0.165,84,128,42
8,1,0,0.6295,0.3705,0,160,94
8,2,0,0.6695,0.3305,0,170,84
8,3,0,0.728,0.272,0,185,69
8,4,0,0.798,0.202,0,203,51
9,1,0,0.734,0.266,0,187,67
9,2,0,0.796,0.204,0,202,52
9,3,0,0.871,0.129,0,222,32
9,4,0,0.929,0.071,0,236,18
10,1,0,0.8025,0.1975,0,204,50
10,2,0,0.8675,0.1325,0,221,33
10,3,0,0.9185,0.0815,0,234,20
10,4,0,0.9565,0.0435,0,243,11
