y,fzone,punt,kick,gofor,red,green,blue
1,1,1,0,0,255,0,0
1,2,1,0,0,255,0,0
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,1,0,0,255,0,0
2,2,1,0,0,255,0,0
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,1,0,0,255,0,0
3,2,1,0,0,255,0,0
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.989,0,0.011,252,0,2
4,2,1,0,0,255,0,0
4,3,1,0,0,255,0,0
4,4,1,0,0,255,0,0
5,1,0.8575,0,0.1425,218,0,36
5,2,0.9945,0,0.0055,253,0,1
5,3,1,0,0,255,0,0
5,4,1,0,0,255,0,0
6,1,0.8175,0.0045,0.178,208,1,45
6,2,0.992,0.0045,0.0035,252,1,0
6,3,0.9955,0.0045,0,253,1,0
6,4,0.9955,0.0045,0,253,1,0
7,1,0.02,0.1665,0.8135,5,42,207
7,2,0.082,0.838,0.08,20,213,20
7,3,0.092,0.908,0,23,231,0
7,4,0.092,0.908,0,23,231,0
8,1,0,0.0565,0.9435,0,14,240
8,2,0,0.6215,0.3785,0,158,96
8,3,0,0.9915,0.0085,0,252,2
8,4,0,0.999,0.001,0,254,0
9,1,0,0.3545,0.6455,0,90,164
9,2,0,0.8975,0.1025,0,228,26
9,3,0,0.9915,0.0085,0,252,2
9,4,0,0.9985,0.0015,0,254,0
10,1,0,0.2405,0.7595,0,61,193
10,2,0,0.6405,0.3595,0,163,91
10,3,0,0.88,0.12,0,224,30
10,4,0,0.9505,0.0495,0,242,12
