y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.005,0,0.995,1,0,253
1,3,0.661,0,0.339,168,0,86
1,4,0.996,0,0.004,253,0,1
2,1,0,0,1,0,0,255
2,2,0.0195,0,0.9805,4,0,250
2,3,0.922,0,0.078,235,0,19
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.0095,0,0.9905,2,0,252
3,3,0.9265,0,0.0735,236,0,18
3,4,0.9995,0,0.0005,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.1025,0,0.8975,26,0,228
4,4,0.96,0,0.04,244,0,10
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.218,0,0.782,55,0,199
6,1,0,0.0005,0.9995,0,0,254
6,2,0,0.005,0.995,0,1,253
6,3,0,0.0125,0.9875,0,3,251
6,4,0.0015,0.041,0.9575,0,10,244
7,1,0,0,1,0,0,255
7,2,0,0,1,0,0,255
7,3,0,0.002,0.998,0,0,254
7,4,0,0.395,0.605,0,100,154
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0,1,0,0,255
8,4,0,0.0175,0.9825,0,4,250
9,1,0,0,1,0,0,255
9,2,0,0,1,0,0,255
9,3,0,0.1385,0.8615,0,35,219
9,4,0,0.662,0.338,0,168,86
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.0105,0.9895,0,2,252
10,4,0,0.237,0.763,0,60,194
