y,fzone,punt,kick,gofor,red,green,blue
1,1,0.0005,0,0.9995,0,0,254
1,2,0.0495,0,0.9505,12,0,242
1,3,0.738,0,0.262,188,0,66
1,4,0.994,0,0.006,253,0,1
2,1,0.0005,0,0.9995,0,0,254
2,2,0.121,0,0.879,30,0,224
2,3,0.98,0,0.02,249,0,5
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.0275,0,0.9725,7,0,247
3,3,0.971,0,0.029,247,0,7
3,4,1,0,0,255,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.041,0,0.959,10,0,244
4,4,0.874,0,0.126,222,0,32
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.076,0,0.924,19,0,235
6,1,0,0.07,0.93,0,17,237
6,2,0,0.125,0.875,0,31,223
6,3,0,0.2555,0.7445,0,65,189
6,4,0,0.422,0.578,0,107,147
7,1,0,0.724,0.276,0,184,70
7,2,0,0.911,0.089,0,232,22
7,3,0,0.9905,0.0095,0,252,2
7,4,0,0.999,0.001,0,254,0
8,1,0,0.2315,0.7685,0,59,195
8,2,0,0.566,0.434,0,144,110
8,3,0,0.892,0.108,0,227,27
8,4,0,0.9895,0.0105,0,252,2
9,1,0,0.138,0.862,0,35,219
9,2,0,0.687,0.313,0,175,79
9,3,0,0.958,0.042,0,244,10
9,4,0,0.991,0.009,0,252,2
10,1,0,0,1,0,0,255
10,2,0,0.0305,0.9695,0,7,247
10,3,0,0.58,0.42,0,147,107
10,4,0,0.907,0.093,0,231,23
