y,fzone,punt,kick,gofor,red,green,blue
1,1,0.0005,0,0.9995,0,0,254
1,2,0.1785,0,0.8215,45,0,209
1,3,0.978,0,0.022,249,0,5
1,4,1,0,0,255,0,0
2,1,0.0005,0,0.9995,0,0,254
2,2,0.18,0,0.82,45,0,209
2,3,0.9955,0,0.0045,253,0,1
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.3535,0,0.6465,90,0,164
3,3,0.999,0,0.001,254,0,0
3,4,1,0,0,255,0,0
4,1,0,0,1,0,0,255
4,2,0.0005,0,0.9995,0,0,254
4,3,0.7465,0,0.2535,190,0,64
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0.0055,0,0.9945,1,0,253
5,4,0.737,0,0.263,187,0,67
6,1,0,0.009,0.991,0,2,252
6,2,0,0.029,0.971,0,7,247
6,3,0,0.096,0.904,0,24,230
6,4,0.024,0.2395,0.7365,6,61,187
7,1,0,0.017,0.983,0,4,250
7,2,0,0.7445,0.2555,0,189,65
7,3,0,0.9995,0.0005,0,254,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0.005,0.995,0,1,253
8,3,0,0.945,0.055,0,240,14
8,4,0,1,0,0,255,0
9,1,0,0.0005,0.9995,0,0,254
9,2,0,0.5435,0.4565,0,138,116
9,3,0,0.986,0.014,0,251,3
9,4,0,0.9995,0.0005,0,254,0
10,1,0,0,1,0,0,255
10,2,0,0.001,0.999,0,0,254
10,3,0,0.58,0.42,0,147,107
10,4,0,0.949,0.051,0,241,13
