y,fzone,punt,kick,gofor,red,green,blue
1,1,0.0005,0,0.9995,0,0,254
1,2,0.032,0,0.968,8,0,246
1,3,0.5665,0,0.4335,144,0,110
1,4,0.9825,0,0.0175,250,0,4
2,1,0,0,1,0,0,255
2,2,0.0705,0,0.9295,17,0,237
2,3,0.923,0,0.077,235,0,19
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.0055,0,0.9945,1,0,253
3,3,0.8845,0,0.1155,225,0,29
3,4,0.9995,0,0.0005,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.0085,0,0.9915,2,0,252
4,4,0.7015,0,0.2985,178,0,76
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.022,0,0.978,5,0,249
6,1,0,0.0545,0.9455,0,13,241
6,2,0,0.0995,0.9005,0,25,229
6,3,0,0.2115,0.7885,0,53,201
6,4,0,0.3775,0.6225,0,96,158
7,1,0,0.471,0.529,0,120,134
7,2,0,0.8015,0.1985,0,204,50
7,3,0,0.977,0.023,0,249,5
7,4,0,0.9985,0.0015,0,254,0
8,1,0,0.0675,0.9325,0,17,237
8,2,0,0.271,0.729,0,69,185
8,3,0,0.721,0.279,0,183,71
8,4,0,0.968,0.032,0,246,8
9,1,0,0.042,0.958,0,10,244
9,2,0,0.4125,0.5875,0,105,149
9,3,0,0.8955,0.1045,0,228,26
9,4,0,0.9845,0.0155,0,251,3
10,1,0,0,1,0,0,255
10,2,0,0.01,0.99,0,2,252
10,3,0,0.383,0.617,0,97,157
10,4,0,0.8255,0.1745,0,210,44
