y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.0165,0,0.9835,4,0,250
1,3,0.892,0,0.108,227,0,27
1,4,1,0,0,255,0,0
2,1,0,0,1,0,0,255
2,2,0.0275,0,0.9725,7,0,247
2,3,0.9665,0,0.0335,246,0,8
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.134,0,0.866,34,0,220
3,3,0.9955,0,0.0045,253,0,1
3,4,1,0,0,255,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.5395,0,0.4605,137,0,117
4,4,0.997,0,0.003,254,0,0
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0.0025,0,0.9975,0,0,254
5,4,0.6265,0,0.3735,159,0,95
6,1,0,0.007,0.993,0,1,253
6,2,0,0.0195,0.9805,0,4,250
6,3,0,0.0585,0.9415,0,14,240
6,4,0.0205,0.1825,0.797,5,46,203
7,1,0,0.007,0.993,0,1,253
7,2,0,0.5255,0.4745,0,134,120
7,3,0,0.9975,0.0025,0,254,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0.0255,0.9745,0,6,248
8,3,0,0.964,0.036,0,245,9
8,4,0,1,0,0,255,0
9,1,0,0.0175,0.9825,0,4,250
9,2,0,0.7885,0.2115,0,201,53
9,3,0,0.9955,0.0045,0,253,1
9,4,0,0.9995,0.0005,0,254,0
10,1,0,0,1,0,0,255
10,2,0,0.0255,0.9745,0,6,248
10,3,0,0.766,0.234,0,195,59
10,4,0,0.9735,0.0265,0,248,6
