y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0,0,1,0,0,255
1,3,0,0,1,0,0,255
1,4,0.004,0,0.996,1,0,253
2,1,0,0,1,0,0,255
2,2,0,0,1,0,0,255
2,3,0,0,1,0,0,255
2,4,0.001,0,0.999,0,0,254
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0,0,1,0,0,255
3,4,0.001,0,0.999,0,0,254
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0,0,1,0,0,255
4,4,0.0005,0,0.9995,0,0,254
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0,0,1,0,0,255
6,1,0,0,1,0,0,255
6,2,0,0.0015,0.9985,0,0,254
6,3,0,0.008,0.992,0,2,252
6,4,0,0.031,0.969,0,7,247
7,1,0,0,1,0,0,255
7,2,0,0,1,0,0,255
7,3,0,0.0075,0.9925,0,1,253
7,4,0,0.641,0.359,0,163,91
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0,1,0,0,255
8,4,0,0.2685,0.7315,0,68,186
9,1,0,0,1,0,0,255
9,2,0,0.0015,0.9985,0,0,254
9,3,0,0.5115,0.4885,0,130,124
9,4,0,0.92,0.08,0,234,20
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.0815,0.9185,0,20,234
10,4,0,0.5685,0.4315,0,144,110
