y,fzone,punt,kick,gofor,red,green,blue
1,1,0.035,0,0.965,8,0,246
1,2,0.3525,0,0.6475,89,0,165
1,3,0.8805,0,0.1195,224,0,30
1,4,0.991,0,0.009,252,0,2
2,1,0,0,1,0,0,255
2,2,0.008,0,0.992,2,0,252
2,3,0.461,0,0.539,117,0,137
2,4,0.96,0,0.04,244,0,10
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0.626,0,0.374,159,0,95
3,4,0.9995,0,0.0005,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.0035,0,0.9965,0,0,254
4,4,0.688,0,0.312,175,0,79
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.146,0,0.854,37,0,217
6,1,0,0.0085,0.9915,0,2,252
6,2,0,0.0255,0.9745,0,6,248
6,3,0,0.0835,0.9165,0,21,233
6,4,0.0005,0.2145,0.785,0,54,200
7,1,0,0.0005,0.9995,0,0,254
7,2,0,0.2525,0.7475,0,64,190
7,3,0,0.9895,0.0105,0,252,2
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0.36,0.64,0,91,163
8,4,0,0.9955,0.0045,0,253,1
9,1,0,0,1,0,0,255
9,2,0,0.125,0.875,0,31,223
9,3,0,0.904,0.096,0,230,24
9,4,0,0.9875,0.0125,0,251,3
10,1,0,0,1,0,0,255
10,2,0,0.0005,0.9995,0,0,254
10,3,0,0.2605,0.7395,0,66,188
10,4,0,0.8195,0.1805,0,208,46
