y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.0115,0,0.9885,2,0,252
1,3,0.683,0,0.317,174,0,80
1,4,0.994,0,0.006,253,0,1
2,1,0,0,1,0,0,255
2,2,0,0,1,0,0,255
2,3,0.5435,0,0.4565,138,0,116
2,4,0.9965,0,0.0035,254,0,0
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0.677,0,0.323,172,0,82
3,4,0.998,0,0.002,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.009,0,0.991,2,0,252
4,4,0.7705,0,0.2295,196,0,58
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.1105,0,0.8895,28,0,226
6,1,0,0.005,0.995,0,1,253
6,2,0,0.011,0.989,0,2,252
6,3,0,0.0375,0.9625,0,9,245
6,4,0.0005,0.1335,0.866,0,34,220
7,1,0,0,1,0,0,255
7,2,0,0.004,0.996,0,1,253
7,3,0,0.5955,0.4045,0,151,103
7,4,0,0.9945,0.0055,0,253,1
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0.0195,0.9805,0,4,250
8,4,0,0.7405,0.2595,0,188,66
9,1,0,0,1,0,0,255
9,2,0,0.017,0.983,0,4,250
9,3,0,0.685,0.315,0,174,80
9,4,0,0.953,0.047,0,243,11
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.119,0.881,0,30,224
10,4,0,0.6735,0.3265,0,171,83
