y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0,0,1,0,0,255
1,3,0.0085,0,0.9915,2,0,252
1,4,0.438,0,0.562,111,0,143
2,1,0,0,1,0,0,255
2,2,0,0,1,0,0,255
2,3,0.3495,0,0.6505,89,0,165
2,4,0.966,0,0.034,246,0,8
3,1,0,0,1,0,0,255
3,2,0.1595,0,0.8405,40,0,214
3,3,0.975,0,0.025,248,0,6
3,4,1,0,0,255,0,0
4,1,0.015,0,0.985,3,0,251
4,2,0.662,0,0.338,168,0,86
4,3,0.998,0,0.002,254,0,0
4,4,1,0,0,255,0,0
5,1,0.007,0,0.993,1,0,253
5,2,0.592,0,0.408,150,0,104
5,3,0.9995,0,0.0005,254,0,0
5,4,1,0,0,255,0,0
6,1,0,0.006,0.994,0,1,253
6,2,0.1355,0.01,0.8545,34,2,217
6,3,0.974,0.0185,0.0075,248,4,1
6,4,0.981,0.019,0,250,4,0
7,1,0,0.003,0.997,0,0,254
7,2,0,0.341,0.659,0,86,168
7,3,0.0005,0.9875,0.012,0,251,3
7,4,0.0005,0.9995,0,0,254,0
8,1,0,0,1,0,0,255
8,2,0,0.0605,0.9395,0,15,239
8,3,0,0.9325,0.0675,0,237,17
8,4,0,0.9995,0.0005,0,254,0
9,1,0,0.0295,0.9705,0,7,247
9,2,0,0.677,0.323,0,172,82
9,3,0,0.9805,0.0195,0,250,4
9,4,0,0.997,0.003,0,254,0
10,1,0,0,1,0,0,255
10,2,0,0.016,0.984,0,4,250
10,3,0,0.4765,0.5235,0,121,133
10,4,0,0.8795,0.1205,0,224,30
