y,fzone,punt,kick,gofor,red,green,blue
1,1,0.237,0,0.763,60,0,194
1,2,0.9715,0,0.0285,247,0,7
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.166,0,0.834,42,0,212
2,2,0.9695,0,0.0305,247,0,7
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,0.3955,0,0.6045,100,0,154
3,2,0.9955,0,0.0045,253,0,1
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.0635,0,0.9365,16,0,238
4,2,0.9395,0,0.0605,239,0,15
4,3,1,0,0,255,0,0
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0.1645,0,0.8355,41,0,213
5,3,0.9965,0,0.0035,254,0,0
5,4,1,0,0,255,0,0
6,1,0,0.0095,0.9905,0,2,252
6,2,0,0.031,0.969,0,7,247
6,3,0.391,0.0845,0.5245,99,21,133
6,4,0.898,0.099,0.003,228,25,0
7,1,0,0.4775,0.5225,0,121,133
7,2,0,0.995,0.005,0,253,1
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.2245,0.7755,0,57,197
8,2,0,0.991,0.009,0,252,2
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.871,0.129,0,222,32
9,2,0,1,0,0,255,0
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.056,0.944,0,14,240
10,2,0,0.9325,0.0675,0,237,17
10,3,0,0.9995,0.0005,0,254,0
10,4,0,1,0,0,255,0
