y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.021,0,0.979,5,0,249
1,3,0.5705,0,0.4295,145,0,109
1,4,0.98,0,0.02,249,0,5
2,1,0.0005,0,0.9995,0,0,254
2,2,0.049,0,0.951,12,0,242
2,3,0.92,0,0.08,234,0,20
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.0065,0,0.9935,1,0,253
3,3,0.9135,0,0.0865,232,0,22
3,4,0.9995,0,0.0005,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.0205,0,0.9795,5,0,249
4,4,0.7945,0,0.2055,202,0,52
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.0625,0,0.9375,15,0,239
6,1,0,0.051,0.949,0,13,241
6,2,0,0.1065,0.8935,0,27,227
6,3,0,0.2535,0.7465,0,64,190
6,4,0,0.429,0.571,0,109,145
7,1,0,0.901,0.099,0,229,25
7,2,0,0.998,0.002,0,254,0
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.0085,0.9915,0,2,252
8,2,0,0.629,0.371,0,160,94
8,3,0,0.996,0.004,0,253,1
8,4,0,1,0,0,255,0
9,1,0,0.009,0.991,0,2,252
9,2,0,0.786,0.214,0,200,54
9,3,0,0.997,0.003,0,254,0
9,4,0,1,0,0,255,0
10,1,0,0,1,0,0,255
10,2,0,0.0005,0.9995,0,0,254
10,3,0,0.549,0.451,0,139,115
10,4,0,0.9415,0.0585,0,240,14
