y,fzone,punt,kick,gofor,red,green,blue
1,1,0.042,0,0.958,10,0,244
1,2,0.8055,0,0.1945,205,0,49
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.0285,0,0.9715,7,0,247
2,2,0.8275,0,0.1725,211,0,43
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,0.1995,0,0.8005,50,0,204
3,2,0.9905,0,0.0095,252,0,2
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.0365,0,0.9635,9,0,245
4,2,0.929,0,0.071,236,0,18
4,3,1,0,0,255,0,0
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0.2285,0,0.7715,58,0,196
5,3,0.9985,0,0.0015,254,0,0
5,4,1,0,0,255,0,0
6,1,0,0.0075,0.9925,0,1,253
6,2,0,0.0225,0.9775,0,5,249
6,3,0.562,0.06,0.378,143,15,96
6,4,0.932,0.0665,0.0015,237,16,0
7,1,0,0.1535,0.8465,0,39,215
7,2,0,0.9615,0.0385,0,245,9
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.038,0.962,0,9,245
8,2,0,0.9265,0.0735,0,236,18
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.743,0.257,0,189,65
9,2,0,0.9995,0.0005,0,254,0
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.039,0.961,0,9,245
10,2,0,0.8935,0.1065,0,227,27
10,3,0,0.9995,0.0005,0,254,0
10,4,0,1,0,0,255,0
