y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.006,0,0.994,1,0,253
1,3,0.648,0,0.352,165,0,89
1,4,0.992,0,0.008,252,0,2
2,1,0,0,1,0,0,255
2,2,0.0135,0,0.9865,3,0,251
2,3,0.748,0,0.252,190,0,64
2,4,0.996,0,0.004,253,0,1
3,1,0,0,1,0,0,255
3,2,0.1655,0,0.8345,42,0,212
3,3,0.9545,0,0.0455,243,0,11
3,4,0.999,0,0.001,254,0,0
4,1,0,0,1,0,0,255
4,2,0.149,0,0.851,37,0,217
4,3,0.952,0,0.048,242,0,12
4,4,0.9995,0,0.0005,254,0,0
5,1,0,0,1,0,0,255
5,2,0.008,0,0.992,2,0,252
5,3,0.7645,0,0.2355,194,0,60
5,4,0.9975,0,0.0025,254,0,0
6,1,0,0.007,0.993,0,1,253
6,2,0,0.018,0.982,0,4,250
6,3,0.195,0.0545,0.7505,49,13,191
6,4,0.8925,0.0805,0.027,227,20,6
7,1,0,0.0265,0.9735,0,6,248
7,2,0,0.646,0.354,0,164,90
7,3,0,0.997,0.003,0,254,0
7,4,0,1,0,0,255,0
8,1,0,0.003,0.997,0,0,254
8,2,0,0.412,0.588,0,105,149
8,3,0,0.995,0.005,0,253,1
8,4,0,1,0,0,255,0
9,1,0,0.2715,0.7285,0,69,185
9,2,0,0.9425,0.0575,0,240,14
9,3,0,0.998,0.002,0,254,0
9,4,0,0.9995,0.0005,0,254,0
10,1,0,0.002,0.998,0,0,254
10,2,0,0.372,0.628,0,94,160
10,3,0,0.931,0.069,0,237,17
10,4,0,0.9895,0.0105,0,252,2
