y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.0005,0,0.9995,0,0,254
1,3,0.062,0,0.938,15,0,239
1,4,0.4745,0,0.5255,120,0,134
2,1,0,0,1,0,0,255
2,2,0.0005,0,0.9995,0,0,254
2,3,0.1995,0,0.8005,50,0,204
2,4,0.877,0,0.123,223,0,31
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0.1055,0,0.8945,26,0,228
3,4,0.9065,0,0.0935,231,0,23
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0,0,1,0,0,255
4,4,0.1595,0,0.8405,40,0,214
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.0055,0,0.9945,1,0,253
6,1,0,0.029,0.971,0,7,247
6,2,0,0.066,0.934,0,16,238
6,3,0,0.1735,0.8265,0,44,210
6,4,0,0.3495,0.6505,0,89,165
7,1,0,0.0505,0.9495,0,12,242
7,2,0,0.6985,0.3015,0,178,76
7,3,0,0.9975,0.0025,0,254,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0.2285,0.7715,0,58,196
8,4,0,0.969,0.031,0,247,7
9,1,0,0,1,0,0,255
9,2,0,0.0115,0.9885,0,2,252
9,3,0,0.665,0.335,0,169,85
9,4,0,0.957,0.043,0,244,10
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.0365,0.9635,0,9,245
10,4,0,0.4555,0.5445,0,116,138
