y,fzone,punt,kick,gofor,red,green,blue
1,1,0.0355,0,0.9645,9,0,245
1,2,0.784,0,0.216,199,0,55
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.02,0,0.98,5,0,249
2,2,0.7715,0,0.2285,196,0,58
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,0.0815,0,0.9185,20,0,234
3,2,0.951,0,0.049,242,0,12
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.001,0,0.999,0,0,254
4,2,0.5155,0,0.4845,131,0,123
4,3,0.9995,0,0.0005,254,0,0
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0.0005,0,0.9995,0,0,254
5,3,0.8425,0,0.1575,214,0,40
5,4,0.9995,0,0.0005,254,0,0
6,1,0,0.0095,0.9905,0,2,252
6,2,0,0.025,0.975,0,6,248
6,3,0.0205,0.0865,0.893,5,22,227
6,4,0.7495,0.1535,0.097,191,39,24
7,1,0,0.211,0.789,0,53,201
7,2,0,0.976,0.024,0,248,6
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.0145,0.9855,0,3,251
8,2,0,0.848,0.152,0,216,38
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.451,0.549,0,115,139
9,2,0,0.9985,0.0015,0,254,0
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.0015,0.9985,0,0,254
10,2,0,0.561,0.439,0,143,111
10,3,0,0.9885,0.0115,0,252,2
10,4,0,0.9995,0.0005,0,254,0
