y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.003,0,0.997,0,0,254
1,3,0.6705,0,0.3295,170,0,84
1,4,0.997,0,0.003,254,0,0
2,1,0,0,1,0,0,255
2,2,0.008,0,0.992,2,0,252
2,3,0.8715,0,0.1285,222,0,32
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.0095,0,0.9905,2,0,252
3,3,0.928,0,0.072,236,0,18
3,4,0.9995,0,0.0005,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.1605,0,0.8395,40,0,214
4,4,0.9775,0,0.0225,249,0,5
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.3165,0,0.6835,80,0,174
6,1,0,0.003,0.997,0,0,254
6,2,0,0.006,0.994,0,1,253
6,3,0,0.0185,0.9815,0,4,250
6,4,0.0045,0.0565,0.939,1,14,239
7,1,0,0,1,0,0,255
7,2,0,0,1,0,0,255
7,3,0,0.0335,0.9665,0,8,246
7,4,0,0.629,0.371,0,160,94
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0,1,0,0,255
8,4,0,0.117,0.883,0,29,225
9,1,0,0,1,0,0,255
9,2,0,0.0005,0.9995,0,0,254
9,3,0,0.287,0.713,0,73,181
9,4,0,0.791,0.209,0,201,53
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.0365,0.9635,0,9,245
10,4,0,0.3655,0.6345,0,93,161
