y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.0115,0,0.9885,2,0,252
1,3,0.587,0,0.413,149,0,105
1,4,0.9885,0,0.0115,252,0,2
2,1,0,0,1,0,0,255
2,2,0.0035,0,0.9965,0,0,254
2,3,0.6655,0,0.3345,169,0,85
2,4,0.998,0,0.002,254,0,0
3,1,0,0,1,0,0,255
3,2,0.0005,0,0.9995,0,0,254
3,3,0.777,0,0.223,198,0,56
3,4,0.999,0,0.001,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.009,0,0.991,2,0,252
4,4,0.7575,0,0.2425,193,0,61
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.0865,0,0.9135,22,0,232
6,1,0,0.018,0.982,0,4,250
6,2,0,0.044,0.956,0,11,243
6,3,0,0.127,0.873,0,32,222
6,4,0,0.293,0.707,0,74,180
7,1,0,0.1295,0.8705,0,33,221
7,2,0,0.7915,0.2085,0,201,53
7,3,0,0.998,0.002,0,254,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0.029,0.971,0,7,247
8,3,0,0.809,0.191,0,206,48
8,4,0,0.9965,0.0035,0,254,0
9,1,0,0.0015,0.9985,0,0,254
9,2,0,0.352,0.648,0,89,165
9,3,0,0.9625,0.0375,0,245,9
9,4,0,0.9965,0.0035,0,254,0
10,1,0,0,1,0,0,255
10,2,0,0.0005,0.9995,0,0,254
10,3,0,0.393,0.607,0,100,154
10,4,0,0.892,0.108,0,227,27
