y,fzone,punt,kick,gofor,red,green,blue
1,1,0.8545,0,0.1455,217,0,37
1,2,0.981,0,0.019,250,0,4
1,3,0.9815,0,0.0185,250,0,4
1,4,0.9855,0,0.0145,251,0,3
2,1,0.412,0,0.588,105,0,149
2,2,0.985,0,0.015,251,0,3
2,3,0.987,0,0.013,251,0,3
2,4,0.987,0,0.013,251,0,3
3,1,0.879,0,0.121,224,0,30
3,2,0.9865,0,0.0135,251,0,3
3,3,0.987,0,0.013,251,0,3
3,4,0.989,0,0.011,252,0,2
4,1,0.9335,0,0.0665,238,0,16
4,2,0.987,0,0.013,251,0,3
4,3,0.987,0,0.013,251,0,3
4,4,0.987,0,0.013,251,0,3
5,1,0.855,0,0.145,218,0,36
5,2,0.9905,0,0.0095,252,0,2
5,3,0.9905,0,0.0095,252,0,2
5,4,0.9905,0,0.0095,252,0,2
6,1,0.2155,0.009,0.7755,54,2,197
6,2,0.9695,0.017,0.0135,247,4,3
6,3,0.978,0.017,0.005,249,4,1
6,4,0.978,0.017,0.005,249,4,1
7,1,0,0.813,0.187,0,207,47
7,2,0.001,0.967,0.032,0,246,8
7,3,0.0205,0.978,0.0015,5,249,0
7,4,0.022,0.978,0,5,249,0
8,1,0,0.9435,0.0565,0,240,14
8,2,0,0.969,0.031,0,247,7
8,3,0,0.9725,0.0275,0,247,7
8,4,0,0.993,0.007,0,253,1
9,1,0,0.969,0.031,0,247,7
9,2,0,0.9715,0.0285,0,247,7
9,3,0,0.983,0.017,0,250,4
9,4,0,0.9955,0.0045,0,253,1
10,1,0,0.959,0.041,0,244,10
10,2,0,0.9705,0.0295,0,247,7
10,3,0,0.9715,0.0285,0,247,7
10,4,0,0.9725,0.0275,0,247,7
