y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.001,0,0.999,0,0,254
1,3,0.4005,0,0.5995,102,0,152
1,4,0.9685,0,0.0315,246,0,8
2,1,0,0,1,0,0,255
2,2,0.006,0,0.994,1,0,253
2,3,0.748,0,0.252,190,0,64
2,4,0.999,0,0.001,254,0,0
3,1,0,0,1,0,0,255
3,2,0.002,0,0.998,0,0,254
3,3,0.772,0,0.228,196,0,58
3,4,0.999,0,0.001,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.116,0,0.884,29,0,225
4,4,0.9465,0,0.0535,241,0,13
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.368,0,0.632,93,0,161
6,1,0,0.0195,0.9805,0,4,250
6,2,0,0.047,0.953,0,11,243
6,3,0,0.127,0.873,0,32,222
6,4,0.004,0.286,0.71,1,72,181
7,1,0,0.039,0.961,0,9,245
7,2,0,0.8245,0.1755,0,210,44
7,3,0,0.9995,0.0005,0,254,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0.757,0.243,0,193,61
8,4,0,1,0,0,255,0
9,1,0,0,1,0,0,255
9,2,0,0.192,0.808,0,48,206
9,3,0,0.9415,0.0585,0,240,14
9,4,0,0.9945,0.0055,0,253,1
10,1,0,0,1,0,0,255
10,2,0,0.0005,0.9995,0,0,254
10,3,0,0.2825,0.7175,0,72,182
10,4,0,0.8505,0.1495,0,216,38
