y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.0765,0,0.9235,19,0,235
1,3,0.9635,0,0.0365,245,0,9
1,4,1,0,0,255,0,0
2,1,0,0,1,0,0,255
2,2,0.052,0,0.948,13,0,241
2,3,0.973,0,0.027,248,0,6
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.1485,0,0.8515,37,0,217
3,3,0.9955,0,0.0045,253,0,1
3,4,1,0,0,255,0,0
4,1,0,0,1,0,0,255
4,2,0.001,0,0.999,0,0,254
4,3,0.815,0,0.185,207,0,47
4,4,0.9995,0,0.0005,254,0,0
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0.032,0,0.968,8,0,246
5,4,0.9075,0,0.0925,231,0,23
6,1,0,0.008,0.992,0,2,252
6,2,0,0.0215,0.9785,0,5,249
6,3,0,0.073,0.927,0,18,236
6,4,0.129,0.197,0.674,32,50,171
7,1,0,0.028,0.972,0,7,247
7,2,0,0.8145,0.1855,0,207,47
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0.242,0.758,0,61,193
8,3,0,0.998,0.002,0,254,0
8,4,0,1,0,0,255,0
9,1,0,0.0685,0.9315,0,17,237
9,2,0,0.949,0.051,0,241,13
9,3,0,0.9995,0.0005,0,254,0
9,4,0,1,0,0,255,0
10,1,0,0,1,0,0,255
10,2,0,0.136,0.864,0,34,220
10,3,0,0.9275,0.0725,0,236,18
10,4,0,0.994,0.006,0,253,1
