y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0,0,1,0,0,255
1,3,0.0205,0,0.9795,5,0,249
1,4,0.2845,0,0.7155,72,0,182
2,1,0,0,1,0,0,255
2,2,0,0,1,0,0,255
2,3,0.0805,0,0.9195,20,0,234
2,4,0.7475,0,0.2525,190,0,64
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0.039,0,0.961,9,0,245
3,4,0.794,0,0.206,202,0,52
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0,0,1,0,0,255
4,4,0.0905,0,0.9095,23,0,231
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.002,0,0.998,0,0,254
6,1,0,0.0195,0.9805,0,4,250
6,2,0,0.045,0.955,0,11,243
6,3,0,0.111,0.889,0,28,226
6,4,0,0.244,0.756,0,62,192
7,1,0,0.07,0.93,0,17,237
7,2,0,0.284,0.716,0,72,182
7,3,0,0.6855,0.3145,0,174,80
7,4,0,0.934,0.066,0,238,16
8,1,0,0,1,0,0,255
8,2,0,0.0045,0.9955,0,1,253
8,3,0,0.1445,0.8555,0,36,218
8,4,0,0.5975,0.4025,0,152,102
9,1,0,0,1,0,0,255
9,2,0,0.014,0.986,0,3,251
9,3,0,0.4325,0.5675,0,110,144
9,4,0,0.8525,0.1475,0,217,37
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.0275,0.9725,0,7,247
10,4,0,0.334,0.666,0,85,169
