y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.012,0,0.988,3,0,251
1,3,0.5595,0,0.4405,142,0,112
1,4,0.9865,0,0.0135,251,0,3
2,1,0,0,1,0,0,255
2,2,0.005,0,0.995,1,0,253
2,3,0.6805,0,0.3195,173,0,81
2,4,0.9985,0,0.0015,254,0,0
3,1,0,0,1,0,0,255
3,2,0.0005,0,0.9995,0,0,254
3,3,0.7665,0,0.2335,195,0,59
3,4,0.999,0,0.001,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.007,0,0.993,1,0,253
4,4,0.729,0,0.271,185,0,69
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.07,0,0.93,17,0,237
6,1,0,0.0205,0.9795,0,5,249
6,2,0,0.049,0.951,0,12,242
6,3,0,0.137,0.863,0,34,220
6,4,0,0.3125,0.6875,0,79,175
7,1,0,0.2155,0.7845,0,54,200
7,2,0,0.8495,0.1505,0,216,38
7,3,0,0.9985,0.0015,0,254,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0.0595,0.9405,0,15,239
8,3,0,0.8455,0.1545,0,215,39
8,4,0,0.9965,0.0035,0,254,0
9,1,0,0.0025,0.9975,0,0,254
9,2,0,0.412,0.588,0,105,149
9,3,0,0.972,0.028,0,247,7
9,4,0,0.997,0.003,0,254,0
10,1,0,0,1,0,0,255
10,2,0,0.0005,0.9995,0,0,254
10,3,0,0.4095,0.5905,0,104,150
10,4,0,0.898,0.102,0,228,26
