y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.0225,0,0.9775,5,0,249
1,3,0.888,0,0.112,226,0,28
1,4,0.9995,0,0.0005,254,0,0
2,1,0.033,0,0.967,8,0,246
2,2,0.835,0,0.165,212,0,42
2,3,0.999,0,0.001,254,0,0
2,4,1,0,0,255,0,0
3,1,0.5745,0,0.4255,146,0,108
3,2,0.9985,0,0.0015,254,0,0
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.955,0,0.045,243,0,11
4,2,1,0,0,255,0,0
4,3,1,0,0,255,0,0
4,4,1,0,0,255,0,0
5,1,0.882,0,0.118,224,0,30
5,2,1,0,0,255,0,0
5,3,1,0,0,255,0,0
5,4,1,0,0,255,0,0
6,1,0.2305,0.003,0.7665,58,0,195
6,2,0.9935,0.004,0.0025,253,1,0
6,3,0.996,0.004,0,253,1,0
6,4,0.996,0.004,0,253,1,0
7,1,0,0,1,0,0,255
7,2,0.0365,0.0015,0.962,9,0,245
7,3,0.9115,0.0695,0.019,232,17,4
7,4,0.9265,0.0735,0,236,18,0
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0.0475,0.9525,0,12,242
8,4,0,0.795,0.205,0,202,52
9,1,0,0,1,0,0,255
9,2,0,0.0035,0.9965,0,0,254
9,3,0,0.3885,0.6115,0,99,155
9,4,0,0.846,0.154,0,215,39
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.001,0.999,0,0,254
10,4,0,0.0185,0.9815,0,4,250
