y,fzone,punt,kick,gofor,red,green,blue
1,1,0.119,0,0.881,30,0,224
1,2,0.9335,0,0.0665,238,0,16
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.063,0,0.937,16,0,238
2,2,0.9065,0,0.0935,231,0,23
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,0.199,0,0.801,50,0,204
3,2,0.9825,0,0.0175,250,0,4
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.0305,0,0.9695,7,0,247
4,2,0.8695,0,0.1305,221,0,33
4,3,1,0,0,255,0,0
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0.1415,0,0.8585,36,0,218
5,3,0.995,0,0.005,253,0,1
5,4,1,0,0,255,0,0
6,1,0,0.009,0.991,0,2,252
6,2,0,0.0255,0.9745,0,6,248
6,3,0.44,0.076,0.484,112,19,123
6,4,0.907,0.09,0.003,231,22,0
7,1,0,0.4005,0.5995,0,102,152
7,2,0,0.9935,0.0065,0,253,1
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.256,0.744,0,65,189
8,2,0,0.9935,0.0065,0,253,1
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.9035,0.0965,0,230,24
9,2,0,1,0,0,255,0
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.156,0.844,0,39,215
10,2,0,0.9745,0.0255,0,248,6
10,3,0,1,0,0,255,0
10,4,0,1,0,0,255,0
