y,fzone,punt,kick,gofor,red,green,blue
1,1,0.0005,0,0.9995,0,0,254
1,2,0.399,0,0.601,101,0,153
1,3,0.9965,0,0.0035,254,0,0
1,4,1,0,0,255,0,0
2,1,0.0045,0,0.9955,1,0,253
2,2,0.494,0,0.506,125,0,129
2,3,0.998,0,0.002,254,0,0
2,4,1,0,0,255,0,0
3,1,0.035,0,0.965,8,0,246
3,2,0.8075,0,0.1925,205,0,49
3,3,0.999,0,0.001,254,0,0
3,4,1,0,0,255,0,0
4,1,0.0045,0,0.9955,1,0,253
4,2,0.5215,0,0.4785,132,0,122
4,3,0.997,0,0.003,254,0,0
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0.012,0,0.988,3,0,251
5,3,0.877,0,0.123,223,0,31
5,4,0.999,0,0.001,254,0,0
6,1,0,0.008,0.992,0,2,252
6,2,0,0.0225,0.9775,0,5,249
6,3,0.1295,0.064,0.8065,33,16,205
6,4,0.847,0.1015,0.0515,215,25,13
7,1,0,0.076,0.924,0,19,235
7,2,0,0.831,0.169,0,211,43
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.0185,0.9815,0,4,250
8,2,0,0.696,0.304,0,177,77
8,3,0,0.9995,0.0005,0,254,0
8,4,0,1,0,0,255,0
9,1,0,0.481,0.519,0,122,132
9,2,0,0.984,0.016,0,250,4
9,3,0,0.9995,0.0005,0,254,0
9,4,0,1,0,0,255,0
10,1,0,0.0255,0.9745,0,6,248
10,2,0,0.677,0.323,0,172,82
10,3,0,0.9805,0.0195,0,250,4
10,4,0,0.998,0.002,0,254,0
