y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.0005,0,0.9995,0,0,254
1,3,0.005,0,0.995,1,0,253
1,4,0.0545,0,0.9455,13,0,241
2,1,0,0,1,0,0,255
2,2,0,0,1,0,0,255
2,3,0,0,1,0,0,255
2,4,0.0585,0,0.9415,14,0,240
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0,0,1,0,0,255
3,4,0.038,0,0.962,9,0,245
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0,0,1,0,0,255
4,4,0.0005,0,0.9995,0,0,254
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0,0,1,0,0,255
6,1,0,0.3375,0.6625,0,86,168
6,2,0,0.443,0.557,0,112,142
6,3,0,0.569,0.431,0,145,109
6,4,0,0.6885,0.3115,0,175,79
7,1,0,0.9735,0.0265,0,248,6
7,2,0,0.994,0.006,0,253,1
7,3,0,0.9995,0.0005,0,254,0
7,4,0,1,0,0,255,0
8,1,0,0.7175,0.2825,0,182,72
8,2,0,0.88,0.12,0,224,30
8,3,0,0.972,0.028,0,247,7
8,4,0,0.9965,0.0035,0,254,0
9,1,0,0.3545,0.6455,0,90,164
9,2,0,0.783,0.217,0,199,55
9,3,0,0.9755,0.0245,0,248,6
9,4,0,0.9975,0.0025,0,254,0
10,1,0,0,1,0,0,255
10,2,0,0.01,0.99,0,2,252
10,3,0,0.3685,0.6315,0,93,161
10,4,0,0.8315,0.1685,0,212,42
