y,fzone,punt,kick,gofor,red,green,blue
1,1,1,0,0,255,0,0
1,2,1,0,0,255,0,0
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,1,0,0,255,0,0
2,2,1,0,0,255,0,0
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,1,0,0,255,0,0
3,2,1,0,0,255,0,0
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.904,0,0.096,230,0,24
4,2,0.9945,0,0.0055,253,0,1
4,3,1,0,0,255,0,0
4,4,1,0,0,255,0,0
5,1,0.632,0,0.368,161,0,93
5,2,0.938,0,0.062,239,0,15
5,3,0.997,0,0.003,254,0,0
5,4,1,0,0,255,0,0
6,1,0.7055,0.0045,0.29,179,1,73
6,2,0.9615,0.005,0.0335,245,1,8
6,3,0.994,0.005,0.001,253,1,0
6,4,0.995,0.005,0,253,1,0
7,1,0.0175,0.2505,0.732,4,63,186
7,2,0.057,0.89,0.053,14,226,13
7,3,0.0595,0.9405,0,15,239,0
7,4,0.0595,0.9405,0,15,239,0
8,1,0,0.1475,0.8525,0,37,217
8,2,0,0.7685,0.2315,0,195,59
8,3,0,0.997,0.003,0,254,0
8,4,0,1,0,0,255,0
9,1,0,0.553,0.447,0,141,113
9,2,0,0.9545,0.0455,0,243,11
9,3,0,0.998,0.002,0,254,0
9,4,0,1,0,0,255,0
10,1,0,0.4555,0.5445,0,116,138
10,2,0,0.79,0.21,0,201,53
10,3,0,0.938,0.062,0,239,15
10,4,0,0.973,0.027,0,248,6
