y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.058,0,0.942,14,0,240
1,3,0.9625,0,0.0375,245,0,9
1,4,0.9995,0,0.0005,254,0,0
2,1,0.024,0,0.976,6,0,248
2,2,0.8105,0,0.1895,206,0,48
2,3,0.999,0,0.001,254,0,0
2,4,1,0,0,255,0,0
3,1,0.228,0,0.772,58,0,196
3,2,0.987,0,0.013,251,0,3
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.094,0,0.906,23,0,231
4,2,0.9665,0,0.0335,246,0,8
4,3,1,0,0,255,0,0
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0.063,0,0.937,16,0,238
5,3,0.9955,0,0.0045,253,0,1
5,4,1,0,0,255,0,0
6,1,0,0.008,0.992,0,2,252
6,2,0,0.0235,0.9765,0,5,249
6,3,0.1255,0.086,0.7885,32,21,201
6,4,0.8595,0.125,0.0155,219,31,3
7,1,0,0.4095,0.5905,0,104,150
7,2,0,0.994,0.006,0,253,1
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.52,0.48,0,132,122
8,2,0,1,0,0,255,0
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.9615,0.0385,0,245,9
9,2,0,1,0,0,255,0
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.7815,0.2185,0,199,55
10,2,0,0.9995,0.0005,0,254,0
10,3,0,1,0,0,255,0
10,4,0,1,0,0,255,0
