y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.001,0,0.999,0,0,254
1,3,0.0815,0,0.9185,20,0,234
1,4,0.5635,0,0.4365,143,0,111
2,1,0,0,1,0,0,255
2,2,0.0005,0,0.9995,0,0,254
2,3,0.268,0,0.732,68,0,186
2,4,0.9315,0,0.0685,237,0,17
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0.154,0,0.846,39,0,215
3,4,0.9385,0,0.0615,239,0,15
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0,0,1,0,0,255
4,4,0.1865,0,0.8135,47,0,207
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.0025,0,0.9975,0,0,254
6,1,0,0.046,0.954,0,11,243
6,2,0,0.0945,0.9055,0,24,230
6,3,0,0.2225,0.7775,0,56,198
6,4,0,0.392,0.608,0,99,155
7,1,0,0.313,0.687,0,79,175
7,2,0,0.9215,0.0785,0,234,20
7,3,0,0.999,0.001,0,254,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0.001,0.999,0,0,254
8,3,0,0.5965,0.4035,0,152,102
8,4,0,0.992,0.008,0,252,2
9,1,0,0,1,0,0,255
9,2,0,0.04,0.96,0,10,244
9,3,0,0.8015,0.1985,0,204,50
9,4,0,0.9775,0.0225,0,249,5
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.062,0.938,0,15,239
10,4,0,0.5435,0.4565,0,138,116
