y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0,0,1,0,0,255
1,3,0.0005,0,0.9995,0,0,254
1,4,0.007,0,0.993,1,0,253
2,1,0,0,1,0,0,255
2,2,0,0,1,0,0,255
2,3,0,0,1,0,0,255
2,4,0.0045,0,0.9955,1,0,253
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0,0,1,0,0,255
3,4,0.0015,0,0.9985,0,0,254
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0,0,1,0,0,255
4,4,0,0,1,0,0,255
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0,0,1,0,0,255
6,1,0,0.042,0.958,0,10,244
6,2,0,0.079,0.921,0,20,234
6,3,0,0.1745,0.8255,0,44,210
6,4,0,0.3295,0.6705,0,84,170
7,1,0,0.1315,0.8685,0,33,221
7,2,0,0.3845,0.6155,0,98,156
7,3,0,0.7355,0.2645,0,187,67
7,4,0,0.935,0.065,0,238,16
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0.07,0.93,0,17,237
8,4,0,0.4805,0.5195,0,122,132
9,1,0,0,1,0,0,255
9,2,0,0.0005,0.9995,0,0,254
9,3,0,0.2455,0.7545,0,62,192
9,4,0,0.7035,0.2965,0,179,75
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.0045,0.9955,0,1,253
10,4,0,0.143,0.857,0,36,218
