y,fzone,punt,kick,gofor,red,green,blue
1,1,0.981,0,0.019,250,0,4
1,2,0.981,0,0.019,250,0,4
1,3,0.982,0,0.018,250,0,4
1,4,0.983,0,0.017,250,0,4
2,1,0.985,0,0.015,251,0,3
2,2,0.987,0,0.013,251,0,3
2,3,0.987,0,0.013,251,0,3
2,4,0.9875,0,0.0125,251,0,3
3,1,0.9845,0,0.0155,251,0,3
3,2,0.987,0,0.013,251,0,3
3,3,0.9875,0,0.0125,251,0,3
3,4,0.989,0,0.011,252,0,2
4,1,0.9815,0,0.0185,250,0,4
4,2,0.987,0,0.013,251,0,3
4,3,0.987,0,0.013,251,0,3
4,4,0.987,0,0.013,251,0,3
5,1,0.824,0,0.176,210,0,44
5,2,0.9905,0,0.0095,252,0,2
5,3,0.9905,0,0.0095,252,0,2
5,4,0.9905,0,0.0095,252,0,2
6,1,0.1505,0.0155,0.834,38,3,212
6,2,0.941,0.022,0.037,239,5,9
6,3,0.973,0.022,0.005,248,5,1
6,4,0.973,0.022,0.005,248,5,1
7,1,0,0.9545,0.0455,0,243,11
7,2,0.004,0.9715,0.0245,1,247,6
7,3,0.0285,0.9715,0,7,247,0
7,4,0.0285,0.9715,0,7,247,0
8,1,0,0.9695,0.0305,0,247,7
8,2,0,0.97,0.03,0,247,7
8,3,0,0.9715,0.0285,0,247,7
8,4,0,0.9735,0.0265,0,248,6
9,1,0,0.9715,0.0285,0,247,7
9,2,0,0.9715,0.0285,0,247,7
9,3,0,0.972,0.028,0,247,7
9,4,0,0.9775,0.0225,0,249,5
10,1,0,0.9715,0.0285,0,247,7
10,2,0,0.9715,0.0285,0,247,7
10,3,0,0.9715,0.0285,0,247,7
10,4,0,0.9715,0.0285,0,247,7
