y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.0065,0,0.9935,1,0,253
1,3,0.643,0,0.357,163,0,91
1,4,0.995,0,0.005,253,0,1
2,1,0,0,1,0,0,255
2,2,0.029,0,0.971,7,0,247
2,3,0.9355,0,0.0645,238,0,16
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.02,0,0.98,5,0,249
3,3,0.9565,0,0.0435,243,0,11
3,4,1,0,0,255,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.1275,0,0.8725,32,0,222
4,4,0.9735,0,0.0265,248,0,6
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0.0005,0,0.9995,0,0,254
5,4,0.2315,0,0.7685,59,0,195
6,1,0,0.011,0.989,0,2,252
6,2,0,0.032,0.968,0,8,246
6,3,0,0.0865,0.9135,0,22,232
6,4,0.0015,0.22,0.7785,0,56,198
7,1,0,0.071,0.929,0,18,236
7,2,0,0.3835,0.6165,0,97,157
7,3,0,0.944,0.056,0,240,14
7,4,0,0.9985,0.0015,0,254,0
8,1,0,0.002,0.998,0,0,254
8,2,0,0.054,0.946,0,13,241
8,3,0,0.4665,0.5335,0,118,136
8,4,0,0.9655,0.0345,0,246,8
9,1,0,0.002,0.998,0,0,254
9,2,0,0.2415,0.7585,0,61,193
9,3,0,0.8835,0.1165,0,225,29
9,4,0,0.985,0.015,0,251,3
10,1,0,0,1,0,0,255
10,2,0,0.002,0.998,0,0,254
10,3,0,0.335,0.665,0,85,169
10,4,0,0.824,0.176,0,210,44
