y,fzone,punt,kick,gofor,red,green,blue
1,1,0.041,0,0.959,10,0,244
1,2,0.3465,0,0.6535,88,0,166
1,3,0.8655,0,0.1345,220,0,34
1,4,0.989,0,0.011,252,0,2
2,1,0,0,1,0,0,255
2,2,0.0095,0,0.9905,2,0,252
2,3,0.45,0,0.55,114,0,140
2,4,0.9515,0,0.0485,242,0,12
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0.6585,0,0.3415,167,0,87
3,4,0.999,0,0.001,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.0055,0,0.9945,1,0,253
4,4,0.724,0,0.276,184,0,70
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.132,0,0.868,33,0,221
6,1,0,0.009,0.991,0,2,252
6,2,0,0.028,0.972,0,7,247
6,3,0,0.089,0.911,0,22,232
6,4,0.0005,0.2265,0.773,0,57,197
7,1,0,0.0005,0.9995,0,0,254
7,2,0,0.2515,0.7485,0,64,190
7,3,0,0.9895,0.0105,0,252,2
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0.303,0.697,0,77,177
8,4,0,0.9915,0.0085,0,252,2
9,1,0,0,1,0,0,255
9,2,0,0.099,0.901,0,25,229
9,3,0,0.881,0.119,0,224,30
9,4,0,0.985,0.015,0,251,3
10,1,0,0,1,0,0,255
10,2,0,0.0005,0.9995,0,0,254
10,3,0,0.229,0.771,0,58,196
10,4,0,0.801,0.199,0,204,50
