y,fzone,punt,kick,gofor,red,green,blue
1,1,0.009,0,0.991,2,0,252
1,2,0.637,0,0.363,162,0,92
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.006,0,0.994,1,0,253
2,2,0.6125,0,0.3875,156,0,98
2,3,0.9995,0,0.0005,254,0,0
2,4,1,0,0,255,0,0
3,1,0.026,0,0.974,6,0,248
3,2,0.8645,0,0.1355,220,0,34
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0,0,1,0,0,255
4,2,0.243,0,0.757,61,0,193
4,3,0.9985,0,0.0015,254,0,0
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0.5905,0,0.4095,150,0,104
5,4,0.997,0,0.003,254,0,0
6,1,0,0.009,0.991,0,2,252
6,2,0,0.0255,0.9745,0,6,248
6,3,0.002,0.0875,0.9105,0,22,232
6,4,0.568,0.178,0.254,144,45,64
7,1,0,0.1555,0.8445,0,39,215
7,2,0,0.9585,0.0415,0,244,10
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.005,0.995,0,1,253
8,2,0,0.6845,0.3155,0,174,80
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.279,0.721,0,71,183
9,2,0,0.993,0.007,0,253,1
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0,1,0,0,255
10,2,0,0.357,0.643,0,91,163
10,3,0,0.973,0.027,0,248,6
10,4,0,0.9985,0.0015,0,254,0
