y,fzone,punt,kick,gofor,red,green,blue
1,1,0.061,0,0.939,15,0,239
1,2,0.8485,0,0.1515,216,0,38
1,3,0.981,0,0.019,250,0,4
1,4,0.9815,0,0.0185,250,0,4
2,1,0.027,0,0.973,6,0,248
2,2,0.7875,0,0.2125,200,0,54
2,3,0.987,0,0.013,251,0,3
2,4,0.987,0,0.013,251,0,3
3,1,0.4215,0,0.5785,107,0,147
3,2,0.985,0,0.015,251,0,3
3,3,0.987,0,0.013,251,0,3
3,4,0.9885,0,0.0115,252,0,2
4,1,0.769,0,0.231,196,0,58
4,2,0.987,0,0.013,251,0,3
4,3,0.987,0,0.013,251,0,3
4,4,0.987,0,0.013,251,0,3
5,1,0.777,0,0.223,198,0,56
5,2,0.9905,0,0.0095,252,0,2
5,3,0.9905,0,0.0095,252,0,2
5,4,0.9905,0,0.0095,252,0,2
6,1,0.1755,0.0075,0.817,44,1,208
6,2,0.961,0.0165,0.0225,245,4,5
6,3,0.9785,0.0165,0.005,249,4,1
6,4,0.9785,0.0165,0.005,249,4,1
7,1,0,0.658,0.342,0,167,87
7,2,0.001,0.967,0.032,0,246,8
7,3,0.0195,0.978,0.0025,4,249,0
7,4,0.022,0.978,0,5,249,0
8,1,0,0.8865,0.1135,0,226,28
8,2,0,0.9685,0.0315,0,246,8
8,3,0,0.9715,0.0285,0,247,7
8,4,0,0.992,0.008,0,252,2
9,1,0,0.969,0.031,0,247,7
9,2,0,0.9715,0.0285,0,247,7
9,3,0,0.982,0.018,0,250,4
9,4,0,0.995,0.005,0,253,1
10,1,0,0.9325,0.0675,0,237,17
10,2,0,0.9705,0.0295,0,247,7
10,3,0,0.9715,0.0285,0,247,7
10,4,0,0.973,0.027,0,248,6
