y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.016,0,0.984,4,0,250
1,3,0.8455,0,0.1545,215,0,39
1,4,0.997,0,0.003,254,0,0
2,1,0,0,1,0,0,255
2,2,0.0025,0,0.9975,0,0,254
2,3,0.8165,0,0.1835,208,0,46
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.01,0,0.99,2,0,252
3,3,0.9275,0,0.0725,236,0,18
3,4,0.9995,0,0.0005,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.194,0,0.806,49,0,205
4,4,0.987,0,0.013,251,0,3
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.426,0,0.574,108,0,146
6,1,0,0.008,0.992,0,2,252
6,2,0,0.0225,0.9775,0,5,249
6,3,0,0.0775,0.9225,0,19,235
6,4,0.0085,0.2175,0.774,2,55,197
7,1,0,0.007,0.993,0,1,253
7,2,0,0.6875,0.3125,0,175,79
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0.0115,0.9885,0,2,252
8,3,0,0.9845,0.0155,0,251,3
8,4,0,1,0,0,255,0
9,1,0,0.003,0.997,0,0,254
9,2,0,0.7135,0.2865,0,181,73
9,3,0,0.997,0.003,0,254,0
9,4,0,1,0,0,255,0
10,1,0,0,1,0,0,255
10,2,0,0.0065,0.9935,0,1,253
10,3,0,0.721,0.279,0,183,71
10,4,0,0.972,0.028,0,247,7
