y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0,0,1,0,0,255
1,3,0.0385,0,0.9615,9,0,245
1,4,0.771,0,0.229,196,0,58
2,1,0,0,1,0,0,255
2,2,0,0,1,0,0,255
2,3,0.014,0,0.986,3,0,251
2,4,0.737,0,0.263,187,0,67
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0,0,1,0,0,255
3,4,0.2345,0,0.7655,59,0,195
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0,0,1,0,0,255
4,4,0.002,0,0.998,0,0,254
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.0005,0,0.9995,0,0,254
6,1,0,0,1,0,0,255
6,2,0,0.002,0.998,0,0,254
6,3,0,0.0105,0.9895,0,2,252
6,4,0,0.0485,0.9515,0,12,242
7,1,0,0,1,0,0,255
7,2,0,0,1,0,0,255
7,3,0,0.0495,0.9505,0,12,242
7,4,0,0.91,0.09,0,232,22
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0.0045,0.9955,0,1,253
8,4,0,0.6975,0.3025,0,177,77
9,1,0,0,1,0,0,255
9,2,0,0.0365,0.9635,0,9,245
9,3,0,0.8235,0.1765,0,209,45
9,4,0,0.982,0.018,0,250,4
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.273,0.727,0,69,185
10,4,0,0.8465,0.1535,0,215,39
