y,fzone,punt,kick,gofor,red,green,blue
1,1,1,0,0,255,0,0
1,2,1,0,0,255,0,0
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,1,0,0,255,0,0
2,2,1,0,0,255,0,0
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,1,0,0,255,0,0
3,2,1,0,0,255,0,0
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.7995,0,0.2005,203,0,51
4,2,0.987,0,0.013,251,0,3
4,3,0.9985,0,0.0015,254,0,0
4,4,1,0,0,255,0,0
5,1,0.4855,0,0.5145,123,0,131
5,2,0.858,0,0.142,218,0,36
5,3,0.987,0,0.013,251,0,3
5,4,0.9995,0,0.0005,254,0,0
6,1,0.6305,0.005,0.3645,160,1,92
6,2,0.9235,0.006,0.0705,235,1,17
6,3,0.986,0.006,0.008,251,1,2
6,4,0.994,0.006,0,253,1,0
7,1,0.012,0.4275,0.5605,3,109,142
7,2,0.0335,0.9345,0.032,8,238,8
7,3,0.036,0.964,0,9,245,0
7,4,0.036,0.964,0,9,245,0
8,1,0,0.3995,0.6005,0,101,153
8,2,0,0.9045,0.0955,0,230,24
8,3,0,0.9975,0.0025,0,254,0
8,4,0,0.9995,0.0005,0,254,0
9,1,0,0.783,0.217,0,199,55
9,2,0,0.977,0.023,0,249,5
9,3,0,0.9995,0.0005,0,254,0
9,4,0,1,0,0,255,0
10,1,0,0.6935,0.3065,0,176,78
10,2,0,0.8965,0.1035,0,228,26
10,3,0,0.966,0.034,0,246,8
10,4,0,0.985,0.015,0,251,3
