y,fzone,punt,kick,gofor,red,green,blue
1,1,1,0,0,255,0,0
1,2,1,0,0,255,0,0
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.918,0,0.082,234,0,20
2,2,0.9905,0,0.0095,252,0,2
2,3,0.9995,0,0.0005,254,0,0
2,4,1,0,0,255,0,0
3,1,0.2345,0,0.7655,59,0,195
3,2,0.555,0,0.445,141,0,113
3,3,0.8755,0,0.1245,223,0,31
3,4,0.975,0,0.025,248,0,6
4,1,0.0025,0,0.9975,0,0,254
4,2,0.0145,0,0.9855,3,0,251
4,3,0.057,0,0.943,14,0,240
4,4,0.1375,0,0.8625,35,0,219
5,1,0.002,0,0.998,0,0,254
5,2,0.0065,0,0.9935,1,0,253
5,3,0.031,0,0.969,7,0,247
5,4,0.083,0,0.917,21,0,233
6,1,0.109,0.006,0.885,27,1,225
6,2,0.2495,0.012,0.7385,63,3,188
6,3,0.37,0.032,0.598,94,8,152
6,4,0.5015,0.086,0.4125,127,21,105
7,1,0.0195,0.345,0.6355,4,87,162
7,2,0.032,0.882,0.086,8,224,21
7,3,0.033,0.9655,0.0015,8,246,0
7,4,0.033,0.967,0,8,246,0
8,1,0,0.352,0.648,0,89,165
8,2,0,0.8085,0.1915,0,206,48
8,3,0,0.9755,0.0245,0,248,6
8,4,0,0.997,0.003,0,254,0
9,1,0,0.7885,0.2115,0,201,53
9,2,0,0.9345,0.0655,0,238,16
9,3,0,0.9845,0.0155,0,251,3
9,4,0,0.994,0.006,0,253,1
10,1,0,0.8475,0.1525,0,216,38
10,2,0,0.9235,0.0765,0,235,19
10,3,0,0.9535,0.0465,0,243,11
10,4,0,0.9675,0.0325,0,246,8
