y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0,0,1,0,0,255
1,3,0.1195,0,0.8805,30,0,224
1,4,0.8905,0,0.1095,227,0,27
2,1,0,0,1,0,0,255
2,2,0,0,1,0,0,255
2,3,0.449,0,0.551,114,0,140
2,4,0.992,0,0.008,252,0,2
3,1,0,0,1,0,0,255
3,2,0.0395,0,0.9605,10,0,244
3,3,0.9505,0,0.0495,242,0,12
3,4,1,0,0,255,0,0
4,1,0,0,1,0,0,255
4,2,0.0375,0,0.9625,9,0,245
4,3,0.961,0,0.039,245,0,9
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0.602,0,0.398,153,0,101
5,4,0.9985,0,0.0015,254,0,0
6,1,0,0.007,0.993,0,1,253
6,2,0,0.018,0.982,0,4,250
6,3,0.038,0.061,0.901,9,15,229
6,4,0.8095,0.112,0.0785,206,28,20
7,1,0,0.1365,0.8635,0,34,220
7,2,0,0.95,0.05,0,242,12
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.283,0.717,0,72,182
8,2,0,0.992,0.008,0,252,2
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.9805,0.0195,0,250,4
9,2,0,1,0,0,255,0
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.8125,0.1875,0,207,47
10,2,0,1,0,0,255,0
10,3,0,1,0,0,255,0
10,4,0,1,0,0,255,0
