y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.011,0,0.989,2,0,252
1,3,0.381,0,0.619,97,0,157
1,4,0.9355,0,0.0645,238,0,16
2,1,0,0,1,0,0,255
2,2,0.0285,0,0.9715,7,0,247
2,3,0.8015,0,0.1985,204,0,50
2,4,0.9995,0,0.0005,254,0,0
3,1,0,0,1,0,0,255
3,2,0.0015,0,0.9985,0,0,254
3,3,0.7405,0,0.2595,188,0,66
3,4,0.9985,0,0.0015,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.006,0,0.994,1,0,253
4,4,0.6,0,0.4,153,0,102
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.0275,0,0.9725,7,0,247
6,1,0,0.0025,0.9975,0,0,254
6,2,0,0.0085,0.9915,0,2,252
6,3,0,0.0285,0.9715,0,7,247
6,4,0,0.082,0.918,0,20,234
7,1,0,0.0015,0.9985,0,0,254
7,2,0,0.0185,0.9815,0,4,250
7,3,0,0.1115,0.8885,0,28,226
7,4,0,0.4775,0.5225,0,121,133
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0.008,0.992,0,2,252
8,4,0,0.099,0.901,0,25,229
9,1,0,0,1,0,0,255
9,2,0,0.0015,0.9985,0,0,254
9,3,0,0.123,0.877,0,31,223
9,4,0,0.5285,0.4715,0,134,120
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.0075,0.9925,0,1,253
10,4,0,0.161,0.839,0,41,213
