y,fzone,punt,kick,gofor,red,green,blue
1,1,0.1245,0.364,0.5115,31,92,130
1,2,0.154,0.364,0.482,39,92,122
1,3,0.192,0.364,0.444,48,92,113
1,4,0.217,0.364,0.419,55,92,106
2,1,0.164,0.3895,0.4465,41,99,113
2,2,0.198,0.3895,0.4125,50,99,105
2,3,0.2325,0.3895,0.378,59,99,96
2,4,0.2655,0.3895,0.345,67,99,87
3,1,0.1955,0.3435,0.461,49,87,117
3,2,0.237,0.3435,0.4195,60,87,106
3,3,0.273,0.3435,0.3835,69,87,97
3,4,0.311,0.3435,0.3455,79,87,88
4,1,0.2025,0.296,0.5015,51,75,127
4,2,0.242,0.296,0.462,61,75,117
4,3,0.288,0.296,0.416,73,75,106
4,4,0.33,0.296,0.374,84,75,95
5,1,0.2025,0.2585,0.539,51,65,137
5,2,0.248,0.2585,0.4935,63,65,125
5,3,0.289,0.2585,0.4525,73,65,115
5,4,0.327,0.2585,0.4145,83,65,105
6,1,0.199,0.101,0.7,50,25,178
6,2,0.2425,0.104,0.6535,61,26,166
6,3,0.285,0.1095,0.6055,72,27,154
6,4,0.3165,0.1315,0.552,80,33,140
7,1,0.1605,0.2245,0.615,40,57,156
7,2,0.1915,0.2515,0.557,48,64,142
7,3,0.218,0.282,0.5,55,71,127
7,4,0.2355,0.3175,0.447,60,80,113
8,1,0,0.27,0.73,0,68,186
8,2,0,0.299,0.701,0,76,178
8,3,0,0.3535,0.6465,0,90,164
8,4,0,0.3835,0.6165,0,97,157
9,1,0,0.4035,0.5965,0,102,152
9,2,0,0.452,0.548,0,115,139
9,3,0,0.486,0.514,0,123,131
9,4,0,0.501,0.499,0,127,127
10,1,0,0.381,0.619,0,97,157
10,2,0,0.4435,0.5565,0,113,141
10,3,0,0.49,0.51,0,124,130
10,4,0,0.519,0.481,0,132,122
