y,fzone,punt,kick,gofor,red,green,blue
1,1,0.979,0,0.021,249,0,5
1,2,0.9845,0,0.0155,251,0,3
1,3,0.991,0,0.009,252,0,2
1,4,0.9985,0,0.0015,254,0,0
2,1,0.977,0,0.023,249,0,5
2,2,0.9875,0,0.0125,251,0,3
2,3,0.989,0,0.011,252,0,2
2,4,0.996,0,0.004,253,0,1
3,1,0.987,0,0.013,251,0,3
3,2,0.99,0,0.01,252,0,2
3,3,0.993,0,0.007,253,0,1
3,4,0.9995,0,0.0005,254,0,0
4,1,0.9805,0,0.0195,250,0,4
4,2,0.987,0,0.013,251,0,3
4,3,0.9905,0,0.0095,252,0,2
4,4,0.9955,0,0.0045,253,0,1
5,1,0.923,0,0.077,235,0,19
5,2,0.991,0,0.009,252,0,2
5,3,0.9925,0,0.0075,253,0,1
5,4,0.9945,0,0.0055,253,0,1
6,1,0.506,0,0.494,129,0,125
6,2,0.994,0,0.006,253,0,1
6,3,0.995,0,0.005,253,0,1
6,4,0.995,0,0.005,253,0,1
7,1,0.001,0,0.999,0,0,254
7,2,0.138,0,0.862,35,0,219
7,3,0.972,0,0.028,247,0,7
7,4,0.996,0,0.004,253,0,1
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0,1,0,0,255
8,4,0,0,1,0,0,255
9,1,0,0.0015,0.9985,0,0,254
9,2,0,0.0015,0.9985,0,0,254
9,3,0,0.0015,0.9985,0,0,254
9,4,0,0.0015,0.9985,0,0,254
10,1,0,0.0015,0.9985,0,0,254
10,2,0,0.0015,0.9985,0,0,254
10,3,0,0.0015,0.9985,0,0,254
10,4,0,0.002,0.998,0,0,254
