y,fzone,punt,kick,gofor,red,green,blue
1,1,0,0,1,0,0,255
1,2,0.008,0,0.992,2,0,252
1,3,0.6435,0,0.3565,164,0,90
1,4,0.996,0,0.004,253,0,1
2,1,0,0,1,0,0,255
2,2,0.0175,0,0.9825,4,0,250
2,3,0.902,0,0.098,230,0,24
2,4,1,0,0,255,0,0
3,1,0,0,1,0,0,255
3,2,0.0165,0,0.9835,4,0,250
3,3,0.9475,0,0.0525,241,0,13
3,4,0.9995,0,0.0005,254,0,0
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.1675,0,0.8325,42,0,212
4,4,0.9785,0,0.0215,249,0,5
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0.0005,0,0.9995,0,0,254
5,4,0.296,0,0.704,75,0,179
6,1,0,0.0055,0.9945,0,1,253
6,2,0,0.0095,0.9905,0,2,252
6,3,0,0.0295,0.9705,0,7,247
6,4,0.0045,0.1065,0.889,1,27,226
7,1,0,0,1,0,0,255
7,2,0,0.0005,0.9995,0,0,254
7,3,0,0.325,0.675,0,82,172
7,4,0,0.9645,0.0355,0,245,9
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0.002,0.998,0,0,254
8,4,0,0.487,0.513,0,124,130
9,1,0,0,1,0,0,255
9,2,0,0.0045,0.9955,0,1,253
9,3,0,0.537,0.463,0,136,118
9,4,0,0.912,0.088,0,232,22
10,1,0,0,1,0,0,255
10,2,0,0,1,0,0,255
10,3,0,0.083,0.917,0,21,233
10,4,0,0.556,0.444,0,141,113
