y,fzone,punt,kick,gofor
1,1,0.628,0,0.372
1,2,0.999,0,0.001
1,3,1,0,0
1,4,1,0,0
2,1,0.448,0,0.552
2,2,0.997,0,0.003
2,3,1,0,0
2,4,1,0,0
3,1,0.772,0,0.228
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.5185,0,0.4815
4,2,0.9985,0,0.0015
4,3,1,0,0
4,4,1,0,0
5,1,0.1125,0,0.8875
5,2,0.9625,0,0.0375
5,3,1,0,0
5,4,1,0,0
6,1,0.0005,0.0095,0.99
6,2,0.2615,0.0235,0.715
6,3,0.969,0.03,0.001
6,4,0.97,0.03,0
7,1,0,0.4115,0.5885
7,2,0,0.987,0.013
7,3,0,1,0
7,4,0,1,0
8,1,0,0.292,0.708
8,2,0,0.99,0.01
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8785,0.1215
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.149,0.851
10,2,0,0.916,0.084
10,3,0,0.9965,0.0035
10,4,0,0.9995,0.0005
