y,fzone,punt,kick,gofor
1,1,0.066,0,0.934
1,2,0.9225,0,0.0775
1,3,1,0,0
1,4,1,0,0
2,1,0.423,0,0.577
2,2,0.998,0,0.002
2,3,1,0,0
2,4,1,0,0
3,1,0.905,0,0.095
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.6175,0,0.3825
4,2,0.999,0,0.001
4,3,1,0,0
4,4,1,0,0
5,1,0.009,0,0.991
5,2,0.814,0,0.186
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0065,0.9935
6,2,0.0005,0.018,0.9815
6,3,0.793,0.051,0.156
6,4,0.948,0.052,0
7,1,0,0.022,0.978
7,2,0,0.7855,0.2145
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0005,0.9995
8,2,0,0.378,0.622
8,3,0,0.999,0.001
8,4,0,1,0
9,1,0,0.221,0.779
9,2,0,0.9875,0.0125
9,3,0,1,0
9,4,0,1,0
10,1,0,0.002,0.998
10,2,0,0.6005,0.3995
10,3,0,0.9915,0.0085
10,4,0,1,0
