y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.146,0,0.854
1,3,0.9835,0,0.0165
1,4,1,0,0
2,1,0,0,1
2,2,0.1185,0,0.8815
2,3,0.9885,0,0.0115
2,4,1,0,0
3,1,0.0005,0,0.9995
3,2,0.3135,0,0.6865
3,3,0.9975,0,0.0025
3,4,1,0,0
4,1,0,0,1
4,2,0.012,0,0.988
4,3,0.948,0,0.052
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.1505,0,0.8495
5,4,0.9755,0,0.0245
6,1,0,0.0075,0.9925
6,2,0,0.021,0.979
6,3,0,0.0675,0.9325
6,4,0.2705,0.176,0.5535
7,1,0,0.021,0.979
7,2,0,0.767,0.233
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.2325,0.7675
8,3,0,0.9975,0.0025
8,4,0,1,0
9,1,0,0.0905,0.9095
9,2,0,0.938,0.062
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.1665,0.8335
10,3,0,0.9285,0.0715
10,4,0,0.994,0.006
