y,fzone,punt,kick,gofor
1,1,0.0015,0,0.9985
1,2,0.0265,0,0.9735
1,3,0.851,0,0.149
1,4,0.9975,0,0.0025
2,1,0.002,0,0.998
2,2,0.0665,0,0.9335
2,3,0.966,0,0.034
2,4,0.9995,0,0.0005
3,1,0,0,1
3,2,0.2085,0,0.7915
3,3,0.996,0,0.004
3,4,1,0,0
4,1,0,0,1
4,2,0.003,0,0.997
4,3,0.792,0,0.208
4,4,0.9995,0,0.0005
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.023,0,0.977
5,4,0.845,0,0.155
6,1,0,0.008,0.992
6,2,0,0.0245,0.9755
6,3,0.0005,0.0805,0.919
6,4,0.0815,0.21,0.7085
7,1,0,0.02,0.98
7,2,0,0.721,0.279
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0235,0.9765
8,3,0,0.971,0.029
8,4,0,1,0
9,1,0,0.006,0.994
9,2,0,0.7395,0.2605
9,3,0,0.9935,0.0065
9,4,0,1,0
10,1,0,0,1
10,2,0,0.013,0.987
10,3,0,0.7205,0.2795
10,4,0,0.9655,0.0345
