y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.001,0,0.999
1,3,0.402,0,0.598
1,4,0.97,0,0.03
2,1,0,0,1
2,2,0.004,0,0.996
2,3,0.785,0,0.215
2,4,0.9645,0,0.0355
3,1,0.0015,0,0.9985
3,2,0.007,0,0.993
3,3,0.829,0,0.171
3,4,0.9645,0,0.0355
4,1,0.002,0,0.998
4,2,0.0035,0,0.9965
4,3,0.1335,0,0.8665
4,4,0.928,0,0.072
5,1,0,0,1
5,2,0.0015,0,0.9985
5,3,0.0035,0,0.9965
5,4,0.3585,0,0.6415
6,1,0,0.0225,0.9775
6,2,0,0.0525,0.9475
6,3,0.0015,0.1335,0.865
6,4,0.0065,0.29,0.7035
7,1,0,0.4595,0.5405
7,2,0,0.9665,0.0335
7,3,0,0.975,0.025
7,4,0,0.975,0.025
8,1,0,0.0135,0.9865
8,2,0,0.32,0.68
8,3,0,0.975,0.025
8,4,0,0.9765,0.0235
9,1,0,0.02,0.98
9,2,0,0.7545,0.2455
9,3,0,0.9775,0.0225
9,4,0,0.979,0.021
10,1,0,0.004,0.996
10,2,0,0.012,0.988
10,3,0,0.497,0.503
10,4,0,0.922,0.078
