y,fzone,punt,kick,gofor
1,1,0.728,0,0.272
1,2,0.9995,0,0.0005
1,3,1,0,0
1,4,1,0,0
2,1,0.499,0,0.501
2,2,0.997,0,0.003
2,3,1,0,0
2,4,1,0,0
3,1,0.757,0,0.243
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.3735,0,0.6265
4,2,0.996,0,0.004
4,3,1,0,0
4,4,1,0,0
5,1,0.02,0,0.98
5,2,0.8485,0,0.1515
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0105,0.9895
6,2,0.048,0.0325,0.9195
6,3,0.934,0.053,0.013
6,4,0.947,0.053,0
7,1,0,0.738,0.262
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.755,0.245
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.994,0.006
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.5715,0.4285
10,2,0,0.9985,0.0015
10,3,0,1,0
10,4,0,1,0
